mask_case,planner,video,frame,key,runtime_ms,planner_path_source,has_path,inside_gt_ratio,mean_gt_clearance_px,mean_center_error_px,forward_span_px,heading_deg,path_points
baseline_raw,bev_graph,IMG_1924,frame_001920,IMG_1924/frame_001920,73.5117000003811,fallback_centerline,1.0,1.0,127.97864532470703,25.876543209876544,406.0,-11.431407442921593,81.0
baseline_raw,img_dt,IMG_1924,frame_001920,IMG_1924/frame_001920,93.6163000005763,img_dt,1.0,1.0,190.7515106201172,18.95,447.0,9.972057687331088,60.0
baseline_raw,img_midpoint,IMG_1924,frame_001920,IMG_1924/frame_001920,2.078300021821633,img_midpoint,1.0,1.0,183.65750122070312,9.616666666666667,439.0,-9.053438662173773,30.0
candidate_confhold,bev_dt_full,IMG_1924,frame_001920,IMG_1924/frame_001920,870.0790999864694,dt_ridge,1.0,1.0,144.94309997558594,23.141975308641975,409.0,-14.191096549023976,81.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_001920,IMG_1924/frame_001920,1393.6940999992657,dt_ridge,1.0,1.0,147.6514892578125,34.97260273972603,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1924,frame_001920,IMG_1924/frame_001920,74.96800000080839,fallback_centerline,1.0,1.0,129.0999298095703,25.098765432098766,405.0,-12.685414291658773,81.0
candidate_confhold,img_dt,IMG_1924,frame_001920,IMG_1924/frame_001920,102.03290000208654,img_dt,1.0,1.0,185.0984649658203,18.048387096774192,462.0,9.972057687331088,62.0
candidate_confhold,img_midpoint,IMG_1924,frame_001920,IMG_1924/frame_001920,2.106100000673905,img_midpoint,1.0,0.9677419066429138,180.4088592529297,5.290322580645161,454.0,-5.336320097391443,31.0
oracle_gt,bev_dt_full,IMG_1924,frame_002392,IMG_1924/frame_002392,701.6962000052445,dt_ridge,1.0,1.0,130.4058837890625,16.104938271604937,399.0,-34.787332366113134,81.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_002392,IMG_1924/frame_002392,867.0763999980409,dt_ridge,1.0,1.0,125.1652603149414,24.6125,397.0,-34.787332366113134,80.0
oracle_gt,bev_graph,IMG_1924,frame_002392,IMG_1924/frame_002392,750.0984000216704,dt_corridor,1.0,1.0,126.66200256347656,16.626506024096386,404.0,-34.08211463956856,83.0
oracle_gt,img_dt,IMG_1924,frame_002392,IMG_1924/frame_002392,69.46530001005158,img_dt,1.0,0.9841269850730896,152.90701293945312,18.071428571428573,469.0,-7.2369220259680045,63.0
oracle_gt,img_midpoint,IMG_1924,frame_002392,IMG_1924/frame_002392,2.083600003970787,img_midpoint,1.0,0.9677419066429138,144.62062072753906,9.693548387096774,454.0,-10.581635520943792,31.0
baseline_raw,bev_dt_full,IMG_1924,frame_002392,IMG_1924/frame_002392,847.6986000023317,dt_ridge,1.0,1.0,107.33747863769531,37.47530864197531,404.0,-23.581651144849886,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_002392,IMG_1924/frame_002392,1008.3386999904178,dt_ridge,1.0,1.0,102.09387969970703,50.09090909090909,396.0,-21.67984860896069,77.0
baseline_raw,bev_graph,IMG_1924,frame_002392,IMG_1924/frame_002392,66.36419999995269,fallback_centerline,1.0,0.7142857313156128,53.814781188964844,101.49350649350649,397.0,-13.203665859691105,77.0
baseline_raw,img_dt,IMG_1924,frame_002392,IMG_1924/frame_002392,79.59569999366067,img_dt,1.0,0.9841269850730896,147.7450408935547,18.373015873015873,469.0,-4.537772507906652,63.0
baseline_raw,img_midpoint,IMG_1924,frame_002392,IMG_1924/frame_002392,1.9269000040367246,img_midpoint,1.0,0.9677419066429138,132.2880401611328,25.20967741935484,454.0,-7.821352104374949,31.0
candidate_confhold,bev_dt_full,IMG_1924,frame_002392,IMG_1924/frame_002392,703.2849999959581,dt_ridge,1.0,1.0,130.7616729736328,16.15432098765432,399.0,-35.24757505834622,81.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_002392,IMG_1924/frame_002392,856.1244000156876,dt_ridge,1.0,1.0,124.32359313964844,24.839506172839506,397.0,-35.24757505834622,81.0
candidate_confhold,bev_graph,IMG_1924,frame_002392,IMG_1924/frame_002392,46.43850002321415,fallback_skeleton,1.0,1.0,83.67867279052734,56.18115942028985,444.0,-30.96375653207352,138.0
candidate_confhold,img_dt,IMG_1924,frame_002392,IMG_1924/frame_002392,75.83330001216382,img_dt,1.0,0.9682539701461792,153.3350372314453,20.150793650793652,469.0,-7.535063723328119,63.0
candidate_confhold,img_midpoint,IMG_1924,frame_002392,IMG_1924/frame_002392,1.9743999873753637,img_midpoint,1.0,0.9677419066429138,144.65127563476562,7.919354838709677,454.0,-11.188799928251802,31.0
oracle_gt,bev_dt_full,IMG_1924,frame_002884,IMG_1924/frame_002884,1213.1838999921456,dt_ridge,1.0,1.0,157.95321655273438,171.14197530864197,406.0,-18.301080422795014,81.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_002884,IMG_1924/frame_002884,3349.452599999495,dt_ridge,1.0,1.0,140.96949768066406,208.8013698630137,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1924,frame_002884,IMG_1924/frame_002884,85.1457999960985,fallback_centerline,1.0,1.0,145.6538543701172,209.38095238095238,368.0,-9.383565172386575,63.0
oracle_gt,img_dt,IMG_1924,frame_002884,IMG_1924/frame_002884,152.25479999207892,img_dt,1.0,0.9841269850730896,191.07034301757812,125.05555555555556,469.0,0.0,63.0
oracle_gt,img_midpoint,IMG_1924,frame_002884,IMG_1924/frame_002884,2.76169998687692,img_midpoint,1.0,1.0,184.53611755371094,13.859375,469.0,-54.904183212973884,32.0
baseline_raw,bev_dt_full,IMG_1924,frame_002884,IMG_1924/frame_002884,1768.1621999945492,dt_ridge,1.0,1.0,185.10260009765625,133.94444444444446,398.0,-28.97102169372329,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_002884,IMG_1924/frame_002884,4495.857500005513,dt_ridge,1.0,1.0,140.96949768066406,208.8013698630137,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1924,frame_002884,IMG_1924/frame_002884,75.57010001619346,fallback_skeleton,1.0,0.9781420826911926,89.63778686523438,83.32513661202186,449.0,-43.78112476486871,183.0
baseline_raw,img_dt,IMG_1924,frame_002884,IMG_1924/frame_002884,146.03119998355396,img_dt,1.0,1.0,183.60235595703125,90.71311475409836,454.0,-11.491439088113383,61.0
baseline_raw,img_midpoint,IMG_1924,frame_002884,IMG_1924/frame_002884,2.575899998191744,img_midpoint,1.0,1.0,192.2074432373047,84.21666666666667,439.0,-29.981639368849336,30.0
candidate_confhold,bev_dt_full,IMG_1924,frame_002884,IMG_1924/frame_002884,1366.5243999857921,dt_ridge,1.0,1.0,182.27061462402344,142.88888888888889,401.0,-28.97102169372329,81.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_002884,IMG_1924/frame_002884,3075.828399974853,dt_ridge,1.0,1.0,140.96949768066406,208.8013698630137,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1924,frame_002884,IMG_1924/frame_002884,98.75910001574084,fallback_centerline,1.0,1.0,144.54515075683594,209.4921875,370.0,-9.383565172386575,64.0
candidate_confhold,img_dt,IMG_1924,frame_002884,IMG_1924/frame_002884,151.6471999930218,img_dt,1.0,1.0,191.79718017578125,77.0725806451613,462.0,-21.311248425815734,62.0
candidate_confhold,img_midpoint,IMG_1924,frame_002884,IMG_1924/frame_002884,2.283699985127896,img_midpoint,1.0,1.0,186.33346557617188,16.629032258064516,454.0,-52.00603981964598,31.0
oracle_gt,bev_dt_full,IMG_1924,frame_003378,IMG_1924/frame_003378,1106.9843000150286,dt_ridge,1.0,1.0,153.1483917236328,196.0,404.0,-10.974382696753661,81.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_003378,IMG_1924/frame_003378,1960.1823999837507,dt_ridge,1.0,1.0,161.4453582763672,193.12328767123287,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1924,frame_003378,IMG_1924/frame_003378,1225.8027000061702,dt_corridor,1.0,1.0,158.4349822998047,187.61111111111111,405.0,-10.974382696753661,81.0
oracle_gt,img_dt,IMG_1924,frame_003378,IMG_1924/frame_003378,193.14309998298995,img_dt,1.0,1.0,200.3858184814453,150.1904761904762,469.0,24.46679088104595,63.0
oracle_gt,img_midpoint,IMG_1924,frame_003378,IMG_1924/frame_003378,2.390300011029467,img_midpoint,1.0,0.9375,180.75552368164062,30.578125,469.0,-37.17092348994039,32.0
baseline_raw,bev_dt_full,IMG_1924,frame_003378,IMG_1924/frame_003378,2215.6835999921896,dt_ridge,1.0,0.6666666865348816,76.6322250366211,320.7345679012346,298.0,84.51051116568703,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_003378,IMG_1924/frame_003378,2942.4768000026233,dt_ridge,1.0,1.0,161.4453582763672,193.12328767123287,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1924,frame_003378,IMG_1924/frame_003378,2307.2137999988627,dt_corridor,1.0,0.7162162065505981,82.59843444824219,337.52027027027026,268.0,85.23635830927383,74.0
baseline_raw,img_dt,IMG_1924,frame_003378,IMG_1924/frame_003378,190.58879997464828,img_dt,1.0,0.9491525292396545,135.11048889160156,66.61864406779661,439.0,73.19130837379315,59.0
baseline_raw,img_midpoint,IMG_1924,frame_003378,IMG_1924/frame_003378,2.3423999955412,img_midpoint,1.0,1.0,194.85549926757812,35.275862068965516,424.0,-13.14486761755074,29.0
candidate_confhold,bev_dt_full,IMG_1924,frame_003378,IMG_1924/frame_003378,1041.2947000004351,dt_ridge,1.0,1.0,152.5697479248047,192.22222222222223,406.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_003378,IMG_1924/frame_003378,2076.2251000269316,dt_ridge,1.0,1.0,161.4453582763672,193.12328767123287,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1924,frame_003378,IMG_1924/frame_003378,1143.045799981337,dt_corridor,1.0,1.0,158.22222900390625,185.92592592592592,406.0,-10.974382696753661,81.0
candidate_confhold,img_dt,IMG_1924,frame_003378,IMG_1924/frame_003378,204.96579998871312,img_dt,1.0,1.0,201.63107299804688,160.79365079365078,469.0,27.883340620448212,63.0
candidate_confhold,img_midpoint,IMG_1924,frame_003378,IMG_1924/frame_003378,2.920700004324317,img_midpoint,1.0,1.0,185.3136749267578,16.516129032258064,454.0,-38.927543592792304,31.0
